claim_id,claim_date,sale_id,repair_status
56126,2023-11-26,896444,Paid Repaired
56127,2022-04-29,66110,Paid Repaired
56128,2024-03-13,549299,Paid Repaired
56129,2023-12-20,158919,Paid Repaired
56130,2023-01-27,116642,Paid Repaired
56131,2022-03-12,569774,Paid Repaired
56132,2024-12-10,602644,Paid Repaired
56133,2022-07-21,753187,Warranty Void
56134,2022-06-12,93609,Paid Repaired
56135,2023-04-29,872417,Paid Repaired
56136,2023-09-02,499847,Paid Repaired
56137,2022-12-15,707821,Paid Repaired
56138,2023-07-17,491132,Paid Repaired
56139,2024-07-18,618759,Paid Repaired
56140,2023-01-31,420783,Paid Repaired
56141,2023-06-11,629260,Paid Repaired
56142,2023-11-07,598541,Paid Repaired
56143,2022-06-08,353330,Warranty Void
56144,2023-03-10,746111,Warranty Void
56145,2022-07-11,37926,Paid Repaired
56146,2022-09-15,754228,Paid Repaired
56147,2025-01-20,551371,Warranty Void
56148,2022-07-23,176773,Paid Repaired
56149,2024-10-15,243380,Paid Repaired
56150,2022-09-28,586304,Warranty Void
56151,2023-07-18,253792,Paid Repaired
56152,2022-12-14,112452,Paid Repaired
56153,2022-03-23,376957,Warranty Void
56154,2023-05-20,580305,Paid Repaired
56155,2024-06-27,98570,Paid Repaired
56156,2023-06-06,783222,Paid Repaired
56157,2025-02-10,633109,Warranty Void
56158,2023-02-08,579864,Paid Repaired
56159,2022-06-12,168631,Paid Repaired
56160,2024-05-16,199511,Paid Repaired
56161,2024-01-13,803981,Warranty Void
56162,2023-12-20,750857,Paid Repaired
56163,2024-01-04,801593,Warranty Void
56164,2022-04-30,697252,Paid Repaired
56165,2025-01-20,238314,Paid Repaired
56166,2023-11-04,23976,Paid Repaired
56167,2024-10-29,475729,Paid Repaired
56168,2023-05-12,279881,Paid Repaired
56169,2024-10-18,447215,Warranty Void
56170,2024-10-12,506986,Warranty Void
56171,2023-03-29,26997,Warranty Void
56172,2022-11-02,43913,Paid Repaired
56173,2022-11-01,323065,Paid Repaired
56174,2024-02-20,226672,Warranty Void
56175,2024-08-02,126443,Paid Repaired
56176,2022-03-07,543065,Warranty Void
56177,2024-09-01,36985,Paid Repaired
56178,2022-12-16,13620,Paid Repaired
56179,2024-01-28,808403,Paid Repaired
56180,2024-12-31,185834,Warranty Void
56181,2022-11-25,898139,Paid Repaired
56182,2023-07-28,822325,Warranty Void
56183,2025-01-21,865639,Paid Repaired
56184,2025-01-24,144186,Paid Repaired
56185,2022-07-22,550255,Paid Repaired
56186,2024-03-31,159092,Paid Repaired
56187,2025-01-28,249830,Paid Repaired
56188,2024-10-08,239468,Paid Repaired
56189,2024-11-03,39811,Paid Repaired
56190,2024-05-12,873555,Paid Repaired
56191,2023-10-28,451583,Paid Repaired
56192,2023-09-16,663676,Warranty Void
56193,2024-04-15,715434,Warranty Void
56194,2025-01-22,620826,Paid Repaired
56195,2024-02-13,884791,Paid Repaired
56196,2024-01-17,477192,Paid Repaired
56197,2022-03-25,588397,Paid Repaired
56198,2022-03-30,455019,Paid Repaired
56199,2023-11-14,506402,Paid Repaired
56200,2024-09-27,525588,Paid Repaired
56201,2023-03-21,559985,Paid Repaired
56202,2022-12-04,633452,Paid Repaired
56203,2024-01-13,737066,Paid Repaired
56204,2024-09-09,657989,Paid Repaired
56205,2022-06-19,360455,Paid Repaired
56206,2022-06-23,648541,Paid Repaired
56207,2023-07-07,98248,Warranty Void
56208,2022-08-02,801087,Paid Repaired
56209,2023-05-03,782783,Paid Repaired
56210,2024-12-21,27961,Paid Repaired
56211,2022-07-19,346916,Warranty Void
56212,2022-05-08,532410,Paid Repaired
56213,2023-11-12,765840,Paid Repaired
56214,2023-11-05,492294,Paid Repaired
56215,2024-01-20,342508,Paid Repaired
56216,2022-03-09,570294,Paid Repaired
56217,2024-03-16,804393,Paid Repaired
56218,2023-10-03,784919,Paid Repaired
56219,2022-05-19,170580,Warranty Void
56220,2023-06-23,577461,Warranty Void
56221,2022-11-20,892946,Paid Repaired
56222,2022-12-28,523894,Paid Repaired
56223,2024-02-04,893804,Paid Repaired
56224,2023-09-01,597630,Warranty Void
56225,2023-01-19,128531,Paid Repaired
56226,2024-12-23,451099,Warranty Void
56227,2023-05-11,621862,Paid Repaired
56228,2023-02-11,182125,Paid Repaired
56229,2022-06-10,576347,Paid Repaired
56230,2023-11-25,321407,Paid Repaired
56231,2024-03-05,234743,Paid Repaired
56232,2024-01-04,835965,Paid Repaired
56233,2022-09-09,93667,Paid Repaired
56234,2024-04-25,750688,Warranty Void
56235,2024-05-27,526202,Paid Repaired
56236,2022-12-25,187163,Warranty Void
56237,2024-10-09,420218,Paid Repaired
56238,2022-12-25,495017,Paid Repaired
56239,2023-07-08,470032,Paid Repaired
56240,2022-12-13,251829,Paid Repaired
56241,2023-11-12,484851,Paid Repaired
56242,2023-04-08,823771,Paid Repaired
56243,2023-10-31,898867,Paid Repaired
56244,2022-05-27,796423,Warranty Void
56245,2022-07-15,595774,Paid Repaired
56246,2022-05-10,682866,Warranty Void
56247,2023-08-11,444065,Warranty Void
56248,2023-08-09,70731,Paid Repaired
56249,2022-09-04,520259,Warranty Void
56250,2024-01-01,822425,Warranty Void
56251,2023-05-02,213403,Warranty Void
56252,2023-01-08,164819,Paid Repaired
56253,2022-06-05,565645,Paid Repaired
56254,2024-05-18,164057,Paid Repaired
56255,2024-05-17,502583,Paid Repaired
56256,2022-08-08,693354,Paid Repaired
56257,2023-04-05,327952,Paid Repaired
56258,2023-02-25,551676,Paid Repaired
56259,2022-04-13,479898,Paid Repaired
56260,2022-07-01,778275,Paid Repaired
56261,2024-07-14,130354,Paid Repaired
56262,2025-01-03,493205,Paid Repaired
56263,2024-07-14,736964,Paid Repaired
56264,2022-08-29,637641,Paid Repaired
56265,2023-12-07,443820,Paid Repaired
56266,2022-10-19,643029,Paid Repaired
56267,2023-06-17,218744,Paid Repaired
56268,2022-07-07,468297,Paid Repaired
56269,2023-06-21,408651,Warranty Void
56270,2024-09-28,143794,Paid Repaired
56271,2024-07-06,491789,Paid Repaired
56272,2024-03-25,12890,Paid Repaired
56273,2023-09-04,546774,Paid Repaired
56274,2023-03-31,754488,Paid Repaired
56275,2023-02-06,519923,Paid Repaired
56276,2022-03-08,350473,Paid Repaired
56277,2022-04-10,408880,Warranty Void
56278,2023-12-25,635138,Paid Repaired
56279,2025-01-05,270535,Warranty Void
56280,2023-06-22,617927,Paid Repaired
56281,2022-07-18,478815,Paid Repaired
56282,2024-12-11,406406,Paid Repaired
56283,2022-05-19,223575,Paid Repaired
56284,2023-06-17,403080,Paid Repaired
56285,2024-05-06,524451,Warranty Void
56286,2023-04-05,259993,Paid Repaired
56287,2022-08-13,391057,Paid Repaired
56288,2023-09-02,103824,Paid Repaired
56289,2023-02-05,468385,Paid Repaired
56290,2022-07-21,290440,Paid Repaired
56291,2023-07-09,382294,Paid Repaired
56292,2022-04-05,565567,Paid Repaired
56293,2022-04-21,31479,Paid Repaired
56294,2022-11-15,389985,Paid Repaired
56295,2024-09-20,716955,Paid Repaired
56296,2023-07-14,491993,Paid Repaired
56297,2024-11-06,798570,Paid Repaired
56298,2022-03-10,671859,Paid Repaired
56299,2024-09-20,230491,Paid Repaired
56300,2024-04-14,276046,Paid Repaired
56301,2023-01-02,391975,Paid Repaired
56302,2024-12-29,260829,Paid Repaired
56303,2024-08-24,577768,Paid Repaired
56304,2023-04-30,654553,Paid Repaired
56305,2024-03-13,558442,Warranty Void
56306,2025-01-29,804692,Paid Repaired
56307,2023-02-03,724323,Warranty Void
56308,2024-11-16,590212,Paid Repaired
56309,2022-05-02,401376,Paid Repaired
56310,2024-11-10,269385,Paid Repaired
56311,2024-04-10,227331,Warranty Void
56312,2024-07-05,47252,Paid Repaired
56313,2024-09-04,565357,Paid Repaired
56314,2023-12-08,14762,Paid Repaired
56315,2023-03-10,733579,Paid Repaired
56316,2024-03-09,53292,Paid Repaired
56317,2024-06-06,726164,Warranty Void
56318,2024-01-22,142435,Paid Repaired
56319,2022-05-18,143250,Paid Repaired
56320,2024-01-04,80124,Paid Repaired
56321,2022-10-16,66323,Warranty Void
56322,2022-03-09,305571,Warranty Void
56323,2022-08-05,466555,Paid Repaired
56324,2024-01-02,357276,Paid Repaired
56325,2024-09-28,83883,Paid Repaired
56326,2023-05-04,708401,Paid Repaired
56327,2022-08-21,606884,Paid Repaired
56328,2023-02-24,246466,Paid Repaired
56329,2023-05-20,593024,Paid Repaired
56330,2023-02-13,260076,Paid Repaired
56331,2023-11-03,242981,Paid Repaired
56332,2024-12-20,547473,Paid Repaired
56333,2023-06-25,253274,Paid Repaired
56334,2024-06-15,341518,Paid Repaired
56335,2025-01-21,221613,Paid Repaired
56336,2024-01-26,624813,Paid Repaired
56337,2023-09-26,227323,Paid Repaired
56338,2024-10-11,123638,Paid Repaired
56339,2025-01-09,357881,Paid Repaired
56340,2022-08-25,547079,Paid Repaired
56341,2022-03-08,713912,Paid Repaired
56342,2024-09-16,777842,Paid Repaired
56343,2023-03-03,27566,Paid Repaired
56344,2024-05-03,796438,Warranty Void
56345,2024-04-25,57092,Paid Repaired
56346,2024-07-28,613955,Paid Repaired
56347,2024-12-02,31576,Paid Repaired
56348,2023-08-19,279089,Paid Repaired
56349,2023-08-04,830528,Warranty Void
56350,2024-03-12,706411,Paid Repaired
56351,2023-02-08,257514,Paid Repaired
56352,2024-07-17,134988,Paid Repaired
56353,2024-01-16,877966,Paid Repaired
56354,2022-10-09,355864,Paid Repaired
56355,2024-10-08,890501,Paid Repaired
56356,2024-11-01,38145,Paid Repaired
56357,2023-01-13,475081,Paid Repaired
56358,2023-08-31,865095,Warranty Void
56359,2024-10-31,179974,Paid Repaired
56360,2022-12-19,489765,Paid Repaired
56361,2022-04-09,638342,Paid Repaired
56362,2022-05-28,258354,Paid Repaired
56363,2024-12-09,669999,Paid Repaired
56364,2022-04-06,414317,Paid Repaired
56365,2023-08-14,26678,Paid Repaired
56366,2024-01-08,758188,Paid Repaired
56367,2022-04-17,276067,Paid Repaired
56368,2024-03-23,417593,Paid Repaired
56369,2024-05-30,862383,Paid Repaired
56370,2023-11-23,845278,Paid Repaired
56371,2023-12-16,233495,Paid Repaired
56372,2023-06-06,103798,Warranty Void
56373,2022-11-13,415977,Warranty Void
56374,2024-06-21,523461,Warranty Void
56375,2024-05-06,823435,Paid Repaired
56376,2024-11-05,829916,Paid Repaired
56377,2024-12-25,440966,Paid Repaired
56378,2022-05-23,226357,Warranty Void
56379,2024-11-19,434719,Paid Repaired
56380,2024-03-23,424338,Paid Repaired
56381,2024-04-22,745011,Paid Repaired
56382,2023-02-08,522672,Paid Repaired
56383,2023-09-21,709385,Paid Repaired
56384,2023-06-06,444970,Paid Repaired
56385,2023-03-30,864855,Paid Repaired
56386,2023-01-29,576451,Warranty Void
56387,2023-05-14,333346,Paid Repaired
56388,2022-04-12,676012,Paid Repaired
56389,2023-03-14,829766,Paid Repaired
56390,2022-09-19,359880,Paid Repaired
56391,2024-11-04,793418,Paid Repaired
56392,2023-09-19,547094,Paid Repaired
56393,2024-09-04,262172,Paid Repaired
56394,2022-08-08,839356,Paid Repaired
56395,2024-02-18,881859,Warranty Void
56396,2024-06-28,761923,Paid Repaired
56397,2022-09-15,284939,Warranty Void
56398,2024-07-12,224543,Paid Repaired
56399,2022-04-29,162231,Paid Repaired
56400,2024-01-29,658005,Warranty Void
56401,2023-05-30,31500,Paid Repaired
56402,2024-01-14,380927,Paid Repaired
56403,2023-06-06,286569,Paid Repaired
56404,2024-02-26,459520,Warranty Void
56405,2023-11-28,80929,Paid Repaired
56406,2022-11-07,39001,Paid Repaired
56407,2023-05-30,174089,Paid Repaired
56408,2023-05-12,803800,Warranty Void
56409,2024-02-27,890724,Warranty Void
56410,2022-08-01,238710,Paid Repaired
56411,2023-10-13,286870,Paid Repaired
56412,2023-01-12,520698,Paid Repaired
56413,2023-09-07,527555,Paid Repaired
56414,2023-04-13,452111,Warranty Void
56415,2024-06-22,663658,Warranty Void
56416,2023-09-22,604139,Paid Repaired
56417,2022-06-21,849277,Paid Repaired
56418,2022-05-22,50622,Paid Repaired
56419,2023-05-31,542663,Paid Repaired
56420,2023-10-12,280683,Paid Repaired
56421,2023-02-25,687149,Paid Repaired
56422,2023-01-09,214124,Paid Repaired
56423,2022-05-01,769946,Paid Repaired
56424,2022-10-05,471473,Paid Repaired
56425,2023-03-25,493301,Paid Repaired
56426,2023-04-20,499581,Paid Repaired
56427,2023-09-19,718471,Paid Repaired
56428,2025-02-06,58182,Paid Repaired
56429,2024-03-25,196586,Warranty Void
56430,2024-07-07,167509,Paid Repaired
56431,2022-04-12,246971,Paid Repaired
56432,2023-07-29,601042,Paid Repaired
56433,2023-10-09,863845,Paid Repaired
56434,2022-04-08,778662,Paid Repaired
56435,2023-11-07,120712,Paid Repaired
56436,2023-04-28,687545,Paid Repaired
56437,2022-06-29,746894,Paid Repaired
56438,2024-01-11,827339,Paid Repaired
56439,2023-05-07,828030,Paid Repaired
56440,2023-08-26,222188,Paid Repaired
56441,2024-05-30,287840,Paid Repaired
56442,2023-12-12,376883,Paid Repaired
56443,2023-06-26,115409,Paid Repaired
56444,2022-09-30,57408,Paid Repaired
56445,2022-11-10,322755,Warranty Void
56446,2024-03-22,804011,Paid Repaired
56447,2023-10-28,48664,Paid Repaired
56448,2024-07-22,515004,Paid Repaired
56449,2024-01-04,303266,Paid Repaired
56450,2022-05-27,565726,Paid Repaired
56451,2025-02-06,732267,Paid Repaired
56452,2024-08-15,166419,Paid Repaired
56453,2024-02-23,844471,Paid Repaired
56454,2022-12-17,591131,Paid Repaired
56455,2025-01-07,183758,Paid Repaired
56456,2024-07-25,90311,Paid Repaired
56457,2025-01-29,667580,Paid Repaired
56458,2024-07-21,230612,Paid Repaired
56459,2023-12-31,570904,Paid Repaired
56460,2022-08-28,745054,Paid Repaired
56461,2023-03-05,411747,Paid Repaired
56462,2022-11-29,104485,Paid Repaired
56463,2022-03-18,212165,Paid Repaired
56464,2024-06-04,253182,Paid Repaired
56465,2024-01-23,248689,Paid Repaired
56466,2022-03-10,481969,Paid Repaired
56467,2024-11-09,407576,Paid Repaired
56468,2024-03-06,803156,Paid Repaired
56469,2022-09-24,206789,Paid Repaired
56470,2024-08-19,452343,Paid Repaired
56471,2023-02-15,361269,Paid Repaired
56472,2022-11-02,479865,Paid Repaired
56473,2023-06-01,293722,Paid Repaired
56474,2023-12-06,587882,Paid Repaired
56475,2022-10-08,9349,Paid Repaired
56476,2024-10-01,315628,Paid Repaired
56477,2024-10-24,425286,Paid Repaired
56478,2024-10-16,676147,Paid Repaired
56479,2024-01-23,387229,Paid Repaired
56480,2024-01-05,677358,Paid Repaired
56481,2022-03-28,706933,Paid Repaired
56482,2022-09-22,295549,Paid Repaired
56483,2022-10-11,347702,Paid Repaired
56484,2024-12-27,566264,Warranty Void
56485,2022-05-22,672371,Paid Repaired
56486,2022-10-22,222850,Paid Repaired
56487,2022-03-24,136111,Paid Repaired
56488,2024-09-28,254167,Paid Repaired
56489,2025-02-23,604559,Paid Repaired
56490,2024-10-11,321296,Paid Repaired
56491,2022-04-17,789144,Paid Repaired
56492,2023-07-14,468327,Paid Repaired
56493,2023-12-03,653344,Paid Repaired
56494,2025-02-06,762178,Warranty Void
56495,2024-12-10,78765,Paid Repaired
56496,2022-08-08,377971,Warranty Void
56497,2022-07-09,831257,Paid Repaired
56498,2023-05-24,377361,Warranty Void
56499,2023-03-03,615724,Paid Repaired
56500,2024-01-10,459726,Warranty Void
56501,2022-03-23,338132,Warranty Void
56502,2025-02-20,147577,Paid Repaired
56503,2024-11-30,463807,Paid Repaired
56504,2023-08-21,4192,Paid Repaired
56505,2024-02-01,231856,Paid Repaired
56506,2025-02-16,190042,Paid Repaired
56507,2024-12-16,351376,Paid Repaired
56508,2024-11-26,181677,Warranty Void
56509,2024-04-19,584275,Paid Repaired
56510,2022-06-15,356567,Paid Repaired
56511,2022-08-19,158180,Paid Repaired
56512,2022-07-12,758176,Paid Repaired
56513,2023-08-10,429537,Paid Repaired
56514,2023-08-16,572443,Paid Repaired
56515,2024-09-27,434628,Paid Repaired
56516,2024-09-11,745385,Paid Repaired
56517,2022-12-01,187022,Paid Repaired
56518,2024-12-06,73289,Paid Repaired
56519,2024-05-16,473321,Paid Repaired
56520,2022-08-22,762440,Paid Repaired
56521,2023-05-03,213847,Paid Repaired
56522,2024-04-07,806163,Warranty Void
56523,2022-09-25,479822,Paid Repaired
56524,2022-04-28,163490,Paid Repaired
56525,2024-07-20,847303,Paid Repaired
56526,2023-01-29,671160,Paid Repaired
56527,2022-10-18,103273,Warranty Void
56528,2022-03-20,535596,Paid Repaired
56529,2022-10-27,450659,Paid Repaired
56530,2022-06-24,415644,Paid Repaired
56531,2022-09-09,12291,Paid Repaired
56532,2023-11-28,804291,Paid Repaired
56533,2023-12-13,3362,Paid Repaired
56534,2024-07-30,429312,Paid Repaired
56535,2022-08-29,485076,Paid Repaired
56536,2023-04-26,21973,Paid Repaired
56537,2024-05-29,791843,Paid Repaired
56538,2024-10-28,668202,Warranty Void
56539,2023-09-23,429944,Paid Repaired
56540,2023-07-31,577194,Paid Repaired
56541,2024-02-19,425357,Paid Repaired
56542,2022-08-26,703562,Paid Repaired
56543,2023-05-23,90984,Paid Repaired
56544,2024-04-06,34825,Paid Repaired
56545,2023-04-20,76292,Paid Repaired
56546,2025-02-02,363008,Paid Repaired
56547,2022-08-20,238775,Paid Repaired
56548,2023-12-16,731351,Paid Repaired
56549,2024-11-26,13979,Paid Repaired
56550,2022-11-11,586035,Paid Repaired
56551,2022-09-16,108600,Paid Repaired
56552,2023-05-14,255803,Paid Repaired
56553,2023-03-02,233733,Paid Repaired
56554,2022-10-24,411063,Paid Repaired
56555,2024-08-14,710838,Paid Repaired
56556,2022-08-25,711119,Paid Repaired
56557,2025-01-10,412599,Paid Repaired
56558,2023-05-08,599370,Paid Repaired
56559,2022-05-08,690989,Paid Repaired
56560,2023-07-09,684830,Paid Repaired
56561,2024-06-24,838814,Paid Repaired
56562,2024-12-05,72410,Warranty Void
56563,2023-12-08,735667,Warranty Void
56564,2024-02-14,790622,Paid Repaired
56565,2022-09-30,606636,Paid Repaired
56566,2024-07-08,37664,Paid Repaired
56567,2024-10-22,46669,Paid Repaired
56568,2022-10-11,588783,Paid Repaired
56569,2024-12-31,780779,Paid Repaired
56570,2023-10-05,288507,Paid Repaired
56571,2022-04-03,91376,Paid Repaired
56572,2023-07-03,431861,Paid Repaired
56573,2023-03-24,191543,Warranty Void
56574,2023-02-13,557340,Paid Repaired
56575,2023-07-05,345770,Paid Repaired
56576,2023-03-23,245714,Paid Repaired
56577,2025-01-25,607587,Paid Repaired
56578,2022-07-25,248444,Paid Repaired
56579,2023-01-08,385386,Paid Repaired
56580,2023-01-10,890420,Paid Repaired
56581,2023-07-13,511780,Paid Repaired
56582,2024-05-01,728425,Paid Repaired
56583,2023-07-27,525291,Paid Repaired
56584,2023-02-27,513070,Paid Repaired
56585,2025-02-01,747693,Paid Repaired
56586,2022-06-11,842322,Paid Repaired
56587,2024-02-14,584645,Paid Repaired
56588,2023-02-13,146638,Paid Repaired
56589,2024-12-03,521901,Warranty Void
56590,2023-04-29,271111,Warranty Void
56591,2023-06-22,797445,Paid Repaired
56592,2024-06-29,862833,Paid Repaired
56593,2024-09-09,596418,Paid Repaired
56594,2022-08-10,88147,Paid Repaired
56595,2022-07-14,37482,Warranty Void
56596,2024-09-26,633115,Paid Repaired
56597,2022-10-04,641193,Warranty Void
56598,2024-05-02,209054,Paid Repaired
56599,2025-02-24,406898,Paid Repaired
56600,2023-12-05,872045,Paid Repaired
56601,2022-10-29,857933,Paid Repaired
56602,2022-05-08,236583,Warranty Void
56603,2022-07-24,894890,Paid Repaired
56604,2024-10-27,642744,Paid Repaired
56605,2023-09-17,540846,Paid Repaired
56606,2025-02-08,437575,Paid Repaired
56607,2022-10-19,310631,Paid Repaired
56608,2024-04-26,509971,Warranty Void
56609,2024-02-18,460092,Paid Repaired
56610,2022-06-19,350625,Paid Repaired
56611,2024-03-18,198994,Paid Repaired
56612,2024-03-16,897732,Paid Repaired
56613,2022-05-23,786841,Paid Repaired
56614,2024-12-27,93897,Paid Repaired
56615,2023-06-14,135137,Warranty Void
56616,2024-06-28,451414,Paid Repaired
56617,2024-04-12,311823,Paid Repaired
56618,2022-06-23,120635,Warranty Void
56619,2022-11-03,71497,Warranty Void
56620,2023-09-03,688820,Paid Repaired
56621,2023-11-24,396432,Paid Repaired
56622,2022-08-07,157556,Warranty Void
56623,2024-09-15,849611,Paid Repaired
56624,2022-11-28,679711,Paid Repaired
56625,2022-03-06,691943,Paid Repaired
56626,2023-04-07,335030,Paid Repaired
56627,2024-11-11,318685,Paid Repaired
56628,2023-02-12,698557,Warranty Void
56629,2023-08-04,382121,Warranty Void
56630,2024-05-06,259336,Warranty Void
56631,2023-02-28,249738,Paid Repaired
56632,2022-08-12,299423,Paid Repaired
56633,2022-06-01,313368,Paid Repaired
56634,2022-07-15,484539,Paid Repaired
56635,2024-09-06,517381,Paid Repaired
56636,2023-08-17,344298,Paid Repaired
56637,2025-01-01,143889,Warranty Void
56638,2022-03-19,322531,Paid Repaired
56639,2022-04-04,291534,Paid Repaired
56640,2023-10-04,876650,Warranty Void
56641,2024-02-16,222982,Paid Repaired
56642,2022-09-12,449099,Paid Repaired
56643,2023-03-26,109346,Paid Repaired
56644,2025-02-05,309906,Paid Repaired
56645,2023-02-12,728088,Paid Repaired
56646,2024-12-30,410247,Paid Repaired
56647,2024-03-05,472996,Paid Repaired
56648,2022-06-03,110126,Paid Repaired
56649,2022-08-21,698046,Paid Repaired
56650,2024-02-12,744931,Paid Repaired
56651,2023-03-22,296681,Paid Repaired
56652,2024-11-08,104539,Paid Repaired
56653,2022-09-18,741632,Paid Repaired
56654,2023-09-05,536808,Paid Repaired
56655,2023-07-14,831888,Paid Repaired
56656,2023-10-09,656722,Paid Repaired
56657,2023-10-31,630607,Paid Repaired
56658,2025-01-04,756273,Paid Repaired
56659,2022-03-11,840316,Paid Repaired
56660,2022-05-07,687418,Paid Repaired
56661,2022-12-13,677993,Paid Repaired
56662,2022-05-11,753313,Warranty Void
56663,2024-04-18,877860,Paid Repaired
56664,2025-02-10,94529,Paid Repaired
56665,2024-09-26,694004,Paid Repaired
56666,2024-01-29,579666,Paid Repaired
56667,2023-05-10,648048,Paid Repaired
56668,2022-04-04,685964,Warranty Void
56669,2022-09-29,290413,Warranty Void
56670,2024-10-31,249142,Warranty Void
56671,2023-06-08,632549,Paid Repaired
56672,2022-07-16,620047,Paid Repaired
56673,2022-08-11,624955,Paid Repaired
56674,2023-11-21,139448,Warranty Void
56675,2023-09-08,14539,Paid Repaired
56676,2023-04-27,357255,Paid Repaired
56677,2023-09-06,576928,Paid Repaired
56678,2022-05-02,212836,Warranty Void
56679,2024-05-18,511048,Paid Repaired
56680,2023-04-13,237114,Paid Repaired
56681,2024-05-11,261698,Paid Repaired
56682,2024-06-06,312779,Paid Repaired
56683,2024-02-23,767404,Paid Repaired
56684,2023-01-10,52619,Paid Repaired
56685,2022-04-17,656741,Paid Repaired
56686,2025-01-22,556951,Paid Repaired
56687,2023-10-08,692383,Warranty Void
56688,2024-04-06,889404,Warranty Void
56689,2023-10-26,108935,Paid Repaired
56690,2023-07-03,496886,Paid Repaired
56691,2022-12-09,869176,Paid Repaired
56692,2024-02-03,891601,Paid Repaired
56693,2022-05-10,577338,Paid Repaired
56694,2022-06-01,355615,Paid Repaired
56695,2024-05-04,150671,Paid Repaired
56696,2022-09-17,647400,Paid Repaired
56697,2022-08-26,870950,Paid Repaired
56698,2022-12-13,379490,Warranty Void
56699,2023-01-13,781241,Paid Repaired
56700,2024-03-02,91178,Warranty Void
56701,2022-03-21,24622,Paid Repaired
56702,2023-05-07,30,Paid Repaired
56703,2022-07-02,334030,Warranty Void
56704,2023-08-11,603990,Warranty Void
56705,2023-01-29,320998,Paid Repaired
56706,2022-10-06,174712,Paid Repaired
56707,2023-08-13,265484,Paid Repaired
56708,2023-11-04,454591,Paid Repaired
56709,2023-02-11,721569,Paid Repaired
56710,2023-01-23,559680,Paid Repaired
56711,2022-07-17,431677,Warranty Void
56712,2025-01-27,546279,Warranty Void
56713,2022-09-23,676577,Paid Repaired
56714,2022-05-13,542057,Paid Repaired
56715,2023-07-22,792261,Paid Repaired
56716,2024-02-14,434446,Paid Repaired
56717,2023-07-03,338700,Paid Repaired
56718,2022-05-01,894519,Paid Repaired
56719,2022-08-13,768218,Paid Repaired
56720,2023-10-23,628673,Paid Repaired
56721,2024-10-30,335735,Warranty Void
56722,2024-01-07,9114,Paid Repaired
56723,2023-04-25,419022,Paid Repaired
56724,2024-10-28,134375,Warranty Void
56725,2022-12-27,789190,Paid Repaired
56726,2022-12-12,384665,Paid Repaired
56727,2024-10-10,472358,Paid Repaired
56728,2024-05-30,412719,Paid Repaired
56729,2024-06-03,862259,Paid Repaired
56730,2022-11-15,653627,Paid Repaired
56731,2023-03-13,515497,Paid Repaired
56732,2023-01-17,366823,Paid Repaired
56733,2024-12-04,343504,Warranty Void
56734,2023-01-25,779218,Paid Repaired
56735,2022-04-22,80420,Paid Repaired
56736,2023-08-31,566601,Warranty Void
56737,2024-08-29,800716,Paid Repaired
56738,2023-12-16,564004,Paid Repaired
56739,2024-01-04,453244,Paid Repaired
56740,2022-10-22,464738,Paid Repaired
56741,2023-07-29,689511,Warranty Void
56742,2024-11-03,861802,Warranty Void
56743,2023-03-25,301543,Paid Repaired
56744,2023-09-30,316857,Warranty Void
56745,2024-12-21,874179,Paid Repaired
56746,2024-06-29,878540,Paid Repaired
56747,2022-05-13,316459,Paid Repaired
56748,2024-04-21,264946,Paid Repaired
56749,2024-06-13,26705,Paid Repaired
56750,2024-09-09,128285,Paid Repaired
56751,2023-08-30,856799,Paid Repaired
56752,2022-11-26,61908,Paid Repaired
56753,2022-06-26,779456,Paid Repaired
56754,2023-08-24,706733,Warranty Void
56755,2022-10-28,441006,Paid Repaired
56756,2023-04-16,50237,Warranty Void
56757,2023-09-13,573337,Paid Repaired
56758,2022-08-20,845818,Paid Repaired
56759,2022-05-31,186833,Paid Repaired
56760,2024-06-12,856121,Paid Repaired
56761,2025-02-24,387481,Paid Repaired
56762,2023-09-21,478389,Warranty Void
56763,2023-04-09,450964,Warranty Void
56764,2024-03-04,464358,Warranty Void
56765,2022-08-21,603354,Warranty Void
56766,2024-03-05,618671,Paid Repaired
56767,2022-07-07,803744,Paid Repaired
56768,2023-04-04,45124,Paid Repaired
56769,2023-01-27,501987,Paid Repaired
56770,2024-06-23,354740,Paid Repaired
56771,2023-10-12,14460,Warranty Void
56772,2022-05-31,656486,Paid Repaired
56773,2022-08-11,743528,Paid Repaired
56774,2022-03-12,606682,Paid Repaired
56775,2022-08-02,210606,Paid Repaired
56776,2023-05-04,858003,Paid Repaired
56777,2024-07-03,670898,Paid Repaired
56778,2023-03-18,15218,Paid Repaired
56779,2024-05-25,40168,Paid Repaired
56780,2024-06-18,598880,Warranty Void
56781,2022-11-09,850827,Paid Repaired
56782,2025-01-11,499501,Paid Repaired
56783,2023-12-25,24686,Paid Repaired
56784,2024-04-24,609276,Paid Repaired
56785,2023-06-05,173457,Paid Repaired
56786,2022-12-12,802401,Paid Repaired
56787,2023-11-26,527694,Warranty Void
56788,2024-03-06,521927,Paid Repaired
56789,2022-10-06,621547,Paid Repaired
56790,2022-11-19,424508,Paid Repaired
56791,2024-02-24,396897,Paid Repaired
56792,2022-11-24,256004,Paid Repaired
56793,2023-11-25,622651,Paid Repaired
56794,2022-03-31,361593,Warranty Void
56795,2023-01-12,584547,Warranty Void
56796,2022-07-13,828250,Paid Repaired
